zipcode,cbsa_code,title,state_name,state_fips,metro
01368,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01370,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01370,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01373,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01373,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01375,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01375,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01376,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01376,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01378,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01378,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01379,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01379,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01380,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01380,24640,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01420,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01420,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01430,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01430,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01431,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01431,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01431,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01431,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01432,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01432,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01434,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01434,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01434,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01434,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01436,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01436,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01438,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01438,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01440,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01440,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01441,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01441,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01450,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01450,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01451,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01451,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01451,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01451,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01452,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01452,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01453,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01453,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01460,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01460,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01460,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01460,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01462,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01462,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01462,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01462,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01463,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01463,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01464,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01464,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01467,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01467,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01468,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01468,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01469,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01469,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01472,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01472,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01473,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01473,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01474,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01474,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01475,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01475,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01501,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01501,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01503,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01503,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01504,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01504,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01504,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01504,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01505,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01505,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01506,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01506,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01507,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01507,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01508,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01508,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01509,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01509,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01510,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01510,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01515,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01515,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01516,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01516,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01518,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01518,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01519,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01519,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01520,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01520,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01521,44140,"Springfield-Greenfield Town, MA",Massachusetts,25,N/A
01522,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01522,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01523,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01523,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01524,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01524,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01525,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01525,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01526,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01526,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01527,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01527,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01529,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01529,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01531,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01531,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01532,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01532,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01532,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01532,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01534,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01534,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01535,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01535,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01536,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01536,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01537,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01537,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01538,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01538,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01540,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01540,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01541,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01541,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01542,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01542,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01543,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01543,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01545,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01545,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01546,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01546,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01550,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01550,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01560,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01560,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01561,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01561,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01562,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01562,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01564,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01564,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01566,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01566,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01568,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01568,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01569,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01569,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01570,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01570,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01571,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01571,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01581,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01581,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01583,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01583,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01585,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01585,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01586,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01586,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01588,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01588,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01590,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01590,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01601,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01601,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01602,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01602,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01603,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01603,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01604,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01604,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01605,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01605,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01606,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01606,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01607,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01607,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01608,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01608,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01609,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01609,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01610,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01610,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01611,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01611,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01612,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01612,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01613,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01613,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01614,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01614,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01653,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01653,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01655,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01655,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01701,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01701,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01702,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01702,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01703,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01703,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01704,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01704,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01718,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01718,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01719,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01719,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01720,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01720,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01721,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01721,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01730,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01730,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01731,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01731,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01740,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01740,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01741,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01741,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01742,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01742,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01745,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01745,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01746,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01746,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01747,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01747,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01748,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01748,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01748,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01748,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01749,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01749,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01749,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01749,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01752,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01752,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01754,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01754,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01756,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01756,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01756,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01756,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01757,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01757,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01760,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01760,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01770,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01770,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01772,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Connecticut,9,Boston
01772,49340,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01773,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01773,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01775,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01775,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01776,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01776,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
01778,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",Massachusetts,25,Boston
01778,14460,"Boston-Worcester-Providence, MA-RI-NH-CT",New Hampshire,33,Boston
